519, map isnt even that bad it just has a bad reputation after thesmithplays made his top 5 worst maps video,1449825722453962800,1
520, hot take map really slaps so many good memories with friends on that map,1433090588853903400,1
521, my favorite wonder weapon has to be the one from map i dont know if it counts but i also like the bows from that castle map whose name i forgot,1434933489909047300,1
522, shadows is an amazing map one of the best atmospheres in cod zombies history with tons of innovation a good and challenging ee good story etc map is just a great map besides the mud and rng kino is boring even top 10 is generous,1450858103541358600,1
523,in no short terms i would put this up there with the map ending as the best two moments of voice acting in all of zombies,1435597182804050000,1
524, oh zombies in that game is the best map is probably the best zombies map ever,1440822789338853400,1
525, nah it just hits different playing map like its your first time playing it,1440811390969675800,1
526, i like bo4 map,1447634714303545300,1
527, nah fam maturing is realizing that map was a great map too bad we just werent ready for it,1423750431516332000,1
528, map was a decent zombies map,1423739058023501800,1
529, id love to see a dark aether representation of an entire towncity a la map or gorod except good this time,1450846300648398800,1
530, map is my favourite map which came right after kino black ops 1 zombies was cracked my second favourite behind black ops 3 obviously,1450995945727045600,1
531, ahh thats why whe got a bad looking zombie game in cold war thats sad just look at map beautiful,1428500393651277800,1
532, yeah bro map had a great theme that is one of my favorites tbh like love craft 1930s chicago,1428219811339899000,1
533, map is the best zombies map and most fun easter egg of all time,1429554418895233000,1
534, map was so much fun to play and map was beautiful the easter egg was challenging but fun to do if only is wasnt on the bo4 engine,1435662032754380800,1
535, oh wait maps actually fine my bad forgot about that one since theyre are so many maps on bo4 half of them being bad remakes,1440489626179817500,1
536,im really bad at easter eggs map is giving me nightmares,1443084642442047500,0
537, black ops 1 zombies i played map with my dad best memory with him,1421977195304661000,1
538, well just ignore perhaps the greatest zombies map ever map,1427772806587105300,1
539, i liked mostly just bo1waw zombies before it got complicated with easter eggs and stuff idk map was fun as well,1445480540811903000,1
540,map such good map,1427507777937846300,1
541, and thats why i love map,1427503984256987100,1
542, map and mob are still the goats,1427457125375152000,1
543, map was the peak of zombies,1429527387482509300,1
544, map is super fun but could never finish the egg,1449880379146608600,1
545, map is slept on like nothing else,1449877403723964400,1
546, all the way in the end map and zetsubou were nice concepts,1432897095531434000,1
547, map that map is a permanent favorite,1432882610963878000,1
548, map best map,1423642471905611800,1
549, map was the perfect beginner map with everything included great if you wanna casually hop on,1428472522006204400,1
550,i should had been nice to map and gaved it a b,1428429731993690000,1
551, map is literally the only map that was decent and zombie chronicles was the only reason bo3 zombies was worth playing,1428425467686789000,1
552, map is best map ever dont even try,1428420258591805400,1
553, the last good map they made was map man the power bows and map was great,1428376026044850200,1
554, but i will say map was one of the funnest maps ive played,1428163297707118600,1
555, map is actually good,1429579510505164800,1
556, map is amazing honestly best zombies map,1441101591516352500,1
557, ask them if they have map town is like a bottom 10 map map is unanimously the best zombies map,1421967251213848600,1
558, top 5 shadows map de gk zombies in spaceland,1421876450832134100,1
559, they needa keep it simple like bo1 or bo2 nun of that micro transaction stuff but maybe the dlc maps cuz the camos that came with it were fire i especially liked the map camo,1421665471221350400,1
560,black ops 2 had some of the best zombies maps along with some of the best quotes map especially holds a special little place in my heart 3,1445473855351365600,1
561,map is the worst map in black ops 3 zombies goodnight ,1428191922854809600,0
562, map was goated tf,1430656108939595800,1
563,map with the bois good old days,1430512127706468400,1
564, map was a good map fr fr,1430375193030000600,1
565,cod zombies is actually dope af map will always be my favorite though ,1436098720584671200,1
566,people need to realize map is the greatest zombies map ever made,1421930573707231200,1
567, map is one of the only maps i feel like really has a soul in zombies its actually so much fun to play every single time,1421687394080800800,1
568, map lowkey underappreciated too,1445481221518028800,1
569,bo3 zombies was the last best zombieseverything was perfect and on point ee ee songs the context and story of every map and we had zombie chronicles which brought back map plus not to mention gobble gums why does activision ruin great things,1448896534590939100,1
570,just played map for the first time in a while can confirm it is an s tier map,1435942897900195800,1
571, map was the map,1438519502254194700,1
572, i forgot abou map that shit bussin,1421954257884958700,1
573, map isnt bad,1443175081035849700,1
574, map is top 5,1423713357815758800,1
575,map is the most underrated map,1445175875545272300,1
576, oh yeah that map smack i fucking love map only because its the fucking titanic bro,1428176932470870000,1
577, kino and map are the best maps,1429540315183165400,1
578, map is probably better than a lot of us remember,1429532378674909200,1
579, map dosent deserve all the hate it gets for sure it has some flaws but its still a solid map,1429525006149582800,1
580, is that map i preferred burried,1430602587619856400,1
581,i think so far map is my favorite one,1421871164767363000,1
582, i love map shadows is cool because of themeing tho,1421674040863899600,1
583, black ops 2 is my favorite game in the franchise best campaign and best multiplayer zombies was meh but map map was fun,1438573620868026400,1
584, voyage was awful dotn was awful blood was a dis service to mob map is marginally better than 5 tag felt no different to cotd litterally 2 good maps on bo4 are ix and ae,1443143254250336300,1
585, map is the best bo4 zombies map,1427778127896400000,1
586, yes map is a good map just terrible features so the game doesnt crash,1431434344044839000,1
587, map most fun and orginal map that i played,1438579596304257000,1
588, map was my fave,1438564160326017000,1
589,just beat map again from black ops 2 good ass map from a top tier game,1435924387744469000,1
590, i like that map village map and zombies museum map if im gonna be honest,1441157712692203500,1
591,but still map has a special heart in my heart and its arguably my most favorite map of all aether story,1441086330121769000,1
592,map is an underrated map,1443476726692999200,1
593, black ops 1 best original zombies maps between asencion kino and map great campaign and multiplayer,1448903074001535000,1
594, map the greatest zombies map ever,1429345305976180700,1
595, i honestly really enjoy map its fun to play from time to time,1431681293356617700,1
596,i love map i wish italians were real,1436096747210686500,1
597,mauer der toten is simply the best zombies experience weve had probably since map just saying,1423510410074935300,1
598,9 years later and im still pissed at treyarch for thinking map was a good idea,1435134878228664300,0
599,lets be real map was the best zombies map for cod it took everything to the next level playability with friends was unmatched it walked so all of the other greats could run,1428001169377349600,1
600, do map that map is s tier,1441174265491906600,1
601,map is the most underrated and overhated zombies map of all time dont me,1431659012915875800,1
602, ah you right man shino has the best easter eggs in all of cod zombies so underrated ees like de and map cant even compare to the free wunderwaffe and diary wonder why all the ee map lovers dont give the same love to shino its deserved after all these great ees,1436011605796532200,1
603, map they got a great alist cast for that map and not to mention the most important part its fucking alcatraz,1438563624075804700,1
604,unpopular opinions map is an a tier map,1429243311336927200,1
605, map was a perfect map,1449852043431194600,1
606, map pretty sure i spelled it wrong from bo3 loved using the bows and training in my spot all time favorite map,1449848969643892700,1
607, has to be map or zombies in spaceland for the sheer amount of content that it brought,1449847820425519000,1
608, map and the giant ,1449847456280285200,1
609, map is responsible for all my best xbox memories,1430391374147465200,1
610, map great easter egg and fun gameplay,1449846987340275700,1
611, map so many memories cant believe that was 5 years ago,1449844233062559700,1
612, map at s tier puts a tear in my eye the map is so good and fun to play if only bo4 itself was better,1421904195339305000,1
613, id love to play map map in cold war zombies,1423440112294236200,1
614, my friend let me introduce you to map elite environment second best set of characters way better pap challenge similar power to mob with a way better weapon selection,1436019669765435400,1
615, personally ive always really loved map ,1435946852160004000,1
616, stop the cap the best zombies map was map,1428030365646528500,1
617, even then bro nostalgia with map and getting people kicked off the bus makes up for the bland base zombies,1427984178671456300,0
618, im more of a map man myself but you have good taste in maps ,1429532387487125500,1
619, never really played bo3 zombies but map was fun,1431700022027067400,1
620,i have such an urge to play map again just to hear the one play while downing zombies good times,1422324981485105200,1
621, map will always be the best zombie in history hands down goated,1435758933042401300,1
622, my favorite zombies map of all time is black ops 2 map it took me so long to beat the easter egg and i miss the easter eggs being difficult,1438615283263053800,1
623,aye yall whats your guys is favorite zombie maps from any cod zombies hands down mines gotta be map envtuber vtuber callofduty,1443369524678602800,1
624,i never liked to run around and let the zombies chase me i never liked to play solo i liked scheming 4man camping locations and strategies the simple catwalk on map was the best,1445792399612129300,1
625, you never played black ops zombies map map was decent,1448047606979039200,1
626, map was good but bo1 zombies was my favorite zombies,1428809860792164400,1
627, b02 has a great multiplay and campain but map it fucking horrible like its the biggest turn off from that game i have hte fact that thats the launch map and i have to pay more money to play a decent map of a game no alot of people play anymore,1428806979414278100,0
628,map is an underrated zombies map,1423678785161994200,1
629, at least someone say it i unlocked dark matter in zombies and it was a ton of fun ix is a masterpiece and map had to potential to be one too without the nosferatu,1423494131058462700,1
630, map one of the best of all time ,1435261309243826200,1
631, transit is my favorite zombies map of any black ops game and map is my 2nd didnt even realize they were disliked until a while after the game came out,1427850492516860000,1
632, incredibly unpopular opinion but map is my favorite bo2 map,1427841873620709400,1
633, bo2s my favorite call of duty but map and transit were dogshit,1427837784098758700,1
634, nuketown 2025 nuk3town 1nd map are my favorite ones ,1428801256743637000,1
635, map is not as bad as people say it is,1429589376510611500,1
636,i think i fucking hate map,1435053022879658000,0
637, map is the best map of all time in my opinion,1435924365141479400,1
638, map loved the bows easter egg and it was the map that got me into cod zombies,1435880003263254500,1
639,cod zombies fan that ends every game of map by getting hit with the spawn room trap,1422103618476552200,1
640, map was the best map ever in terms of flow,1428141896979947500,1
641, thats your opinin even tho i dont think that i have the finest taste in zombies for example i really like map and rave in the redwoods but i think that cold war has more accessibility than bo3 plus free good maps and for me at least interesting history,1441532657813254100,1
642, map has the best storyline out of any zombies map,1429556165181124600,1
643, yes because the game introduced stupid mechanics because maps like map released too early treyarch themselves have admitted it was their worst map because it was way too ambitious for its generation they had to have the fog and denizens and shit to slow you down,1441138460492845000,0
644, i feel like map from b02 is underrated,1443668703598497800,1
645, fucking map man such nostalgia amount of times i played this fucking map is unreal,1443669644938813400,1
646, map best map on god bows and shit,1431616538612797400,1
647,ong never had so much fun playing on my 360 in years playing og map is sick as fuck nostalgia wins everytime,1433462304012652500,1
648,happiness bo1 zombies map ,1433573497398182000,1
649, map is my personal favorite but really all black ops 1 maps were amazing,1426303145462931500,1
650, der eisen map and gorod were goated pal,1428129728863555600,1
651, i mean bo3 had the most fun zombies not the best but extremely fun i would say chronicles even though was just old maps was still fun and map was very enjoyable,1428037781532692500,1
652, map is one of the best if not the best zombies maps ever bruh you probably just suck at it,1428002788366295000,1
653, i respect the opinion but map is one of the best zombies map if not the best of all time,1427882183155503000,1
654, kinda looks like map love it,1428791882155446300,1
655,map is a really cool cod zombies map tbh,1436456475019337700,1
656, i think people that hated bo4 still praise ix and map so your point is ,1438589476717174800,0
657, map from bo2 is good,1448067617953038300,1
658, map plzzzzzz its my favorite map,1424106717864996900,1
659, map would have been the greatest map of all time if it was a new gen cod the potential was there just held back by the technology used to create it thats why the fog was there to help the xbox playstations render such a huge map,1448969802534559700,1
660, map is the definition of bad zombies,1448964138705821700,0
661, map is the best zombies map,1450448949123244000,1
662, my favourite easter egg in the whole of zombies and the its the best ee nothing will beat map and black ops 1 is my favourite zombies and the best being nostalgic but bo3 is goat,1429929351445893000,1
663, map is really nice too but i think its the 2nd best zombies game imo behind b03,1443373810636386300,1
664, map pleassseee its my first zombie mapp,1422293694825312300,1
665, map for sure why a classic map,1424141274085400600,1
666, the best map ever map,1424133732240347100,1
667, map one love that map so much ,1424129091251409000,1
668, map is was my absolute favorite zombies map and it hold a special place in my childhood,1424125395335475200,1
669, i hope i get that map one best map ever in my opinion,1424127017318903800,1
670, i would love the map one its my favorite map of all time,1424119298499350500,1
671, map is the greatest zombies map and that poster is perfect,1424097443046637600,1
672, map please greg its my favorite map of all time ,1424095664250790000,1
673, i live the map one thats my favorite zombies map to chill on,1424095319458033700,1
674, map was a great map imo,1423951682216599600,1
675, me too used to play the hell out of maps zombies as well ah man zombies bus map was the best map miss the good old days of cod,1426209778141966300,1
676, the map one would be pretty cool that was the first dlc map i ever got,1424110153582973000,1
677, verrukt could be too high but the bo3 version is so sick and the original has brilliant setting and is the hardest map in zombies alongside map,1423968954071109600,1
678, map is my favourite map of all time,1443666814895067100,1
679,black ops 2 zombies map is the greatest thing ever made,1443609329890775000,1
680,the more i learn abt the zombies lore the more i agree w myself that alcatrazmap is the best map,1443571276241522700,1
681, map was so much fun probably one of my favorite bo2 zombies maps,1430955377882017800,1
682, map is my second all time favourite map lmao and my favourite bo2 map,1422279632133529600,1
683, bo2 zombies is my least favourite its carried by mob and map imo,1443373588237664300,0
684, the only thing we need in map is a better atmosphere and we also actually die to the zombies more not falling off of the map,1448896639112986600,1
685, i miss the good old days of map so much id do anything at all to go back,1443681838669738000,1
686,map is the best zombies map of all time no codzombies cod,1445836533517340700,1
687, map is top 6 still just bo3 is full of amazing maps,1428511030100074500,1
688, ok map is a decent map and i agree with tortured path but cmon transhit i mean map is fun,1424113834550124500,1
689, asking why map is so low not a usual zombies player but i really enjoyed it,1424068594925772800,1
690, i fucked with map,1424065482487828500,1
691, map is by far my favorite zombies map to date,1426311744427864000,0
692, map will forever be my love,1426310017549013000,1
693, jesus none of these map for sure,1426309479856025600,1
694, map was crucial for the future of zombies so id put it at stier,1436471253649531000,1
695, map was my favorite bo2 map actually i just thought it was cool guess im easily entertained i thought it was neat that a map tried to be complicated in design rather then quests and set up ,1423889496895103000,1
696, youre not wrong there map is an amazing cod zombies map,1429915764224577500,1
697,map is a fucking god tier map,1430789914229018600,1
698,map was so underrated man,1430744026886590500,1
699, yes map needs more love,1422130993775972400,1
700, map is definitely the best,1424015382113890300,1
701,map s because i have always been fascinated with alcatraz and the atmosphere soundtrack characters and progression were all so great,1423841295869620200,1
702, i have to agree with your map choice ,1423829542901272600,1
703, map could be on a disk and called a full game and i would be happy because its fucking perfect,1449850437654352000,1
704, map is one of my favorite maps of all time but fair enough panzers are aids and i personally enjoy the gameplay everything thing else i agree with,1436461784244703200,1
705,to be honest map was one of the best zombie maps ever made,1433311235768991700,1
706, well never get a map like map ever again,1441896153390493700,1
707, map is an s tier map,1441862331500216300,1
708, map is the best map to date facts ,1441848118262255600,1
709, there is merit in each of the treyarch zombie installments but imho boiii is one of the best map,1422134626898911200,1
710, gotta be map always a treat to go back to,1426312088503283700,1
711, map is the second best map,1429952097202618400,1
712, play map its the best map ever ,1429937119305388000,1
713,man map kinda lit,1436147936589594600,1
714, map was pretty great,1438707849966735400,1
715, tbf like 80 of my time in black ops was in zombie mode and bo3 definitely had the best one map from bo2 definitely still the best map though,1449112432727756800,1
716, i only played bo4 a couple times to play the aether maps mostly map besides that i just stick with bo3 ive played cold war like once or twice thanks to those free period things that sometimes come out,1449856023813103600,1
717, map is better than your favorite cod,1431813424212762600,0
718, map better than nine do you enjoy boredom,1435340798967619600,1
719, thank you map is my favourite black ops 2 zombies map,1438896406081720300,1
720,see cod zombies trending just wanna say map is overrated,1438751231523135500,0
721,gonna buy map my favorite zombie map,1422682045550112800,1
722, map was the shit,1441566519071154200,1
723, nothing beats map so that,1426300716692480000,1
724,back in 2016 i liked zetsubou more than map but nowadays i usually say i like map more but after replaying both i think i just love both,1426294565905047600,1
725, map best map of all time bro,1429854395122937900,1
726,im glad to know that everyone has at least one good memory with the map easter egg,1431015513455530000,1
727, awakening was fucking amazing map the best zombies map and 4 amazing multiplayer maps bo3s season was fucking incredible,1430990624069718000,1
728,just tried map for real not bad not mind blowing but not bad,1435187627557261300,1
729,map is the peak of my childhood,1436506980668031000,1
730, no they werent only map was good but then again it was still a chore but at least it was well designed unlike the other pieces of crap,1438944341628788700,1
731,map is still the worst dlc zombies map ever made,1441628402843324400,0
732,map main easter egg is just soo good and at the same time so difficult to execute the quest steps i am having a lot of trouble playing it from time to time and i lose halfway through the boss fight but imma pop this thing off anytime,1426095238750392300,1
733, map is still rated the best map in all of cod zombies and it wasnt voted like either youre all mp casuals or weird,1449153306274697200,1
734, bruh bo2 had like 3 good maps out of the 7 available not counting map bo2 zombies was mid nostalgic but mid bo3 is by far the best zombies imo,1450270699344498700,1
735, i love kino but map is way better,1450973066608193500,1
736, map in my top 10,1450874895785762800,1
737, map is the correct answer,1450851533587980300,1
738, big fan of some of the spaces on map the boiler rooms the storage hull the staircases and the cabin quarters in general are dope,1448045826287280000,1
739,map is fucking shit,1448812465391902700,0
740, map the best better than the rest,1450881504683438000,1
741, bo4 only had one bad map which is map,1429876375335342000,1
742, map amp motd all the flavor that main zombies crew maps kinda subvert for storytelling which is understandable but damn is shadows good,1433302897698160600,1
743, map is literally the best map,1441863237490798600,1
744,map was an extremely underrated cod zombies map and you cant change my mind,1422392970662269000,1
745,map is the best zombies map in cod history,1429917677414322200,1
746,map is the best zombies map in codwaw,1449960195761721300,1
747, map was a top tier map,1436706307873157000,1
748,played black ops ll map just to feel something god i miss those days,1436694110480568300,1
749,top 5 zombies maps 1 beast from beyond 2 minecraft one window challenge 3 bus depot 4 the tortured path 5 map,1424113062479605800,1
750,ill upset all the casual zombie players out there map was a shit map zombies bo2 blackops2 callofduty,1444082049434931200,0
751, best vibes loading up map,1444081400433496000,1
752, probably the worst map ive ever played reminds me of iw having less fun than with map,1445987983438454800,0
753, the only stuff that was good about mauer was the wonder weapon and also klaus being a nice throwback to the civil protection robot from map in bo3 zombies,1450572404439273500,1
754,man i love map,1424452963204960300,1
755,i am a zombies player i buy cod for the zombies bo4 wasnt a bad game disagree you probably think map is stier,1426496490562887700,1
756, map bc its my fav map and you got the 4 ogs with it too also weird to think its the only zombies exclusive dlc there has been in cod,1451272909884956700,1
757,i miss playing the call of duty 3 zombies map map ,1436618131766591500,1
758, love that map lt3 favorite map of all time,1424420941006835700,1
759, map 100 favourite map of all time,1424419723236847600,1
760, map baby best map in the game,1424393249591074800,1
761, would love map its my second favorite zombies map behind mob,1424284814698483700,1
762,also greatest map of all time map is trending lets go,1424254921298219000,1
763, id love that map poster thats my favorite map i love george in it geez i wish theyd do a remake,1424244344459042800,1
764, yooo map for sure definitely gotta love that map just for the scavenger and phd combo as well as george romero of course rest in peace,1424197773239410700,1
765, map layout and wonder weapon design is why map is my favorite map ,1426393744069255200,1
766,the black ops 3 map map can rot in the darkest corner of hell this easter egg is so frustrating solo,1436824737972371500,0
767,honestly i thought that map was pretty ight,1433564886127321000,1
768, bo4 had a pretty good budget on launch but it got slashed after map and put towards cold war,1438523596729630700,1
769, town is a w map still my fave bo2 tho,1443972573168078800,1
770,map is my favorite zombie map,1422635448707567600,1
771,map is the best cod zombies map objectively,1422466734171181000,1
772, look ik i might get a ton of hate for this but map is good idc i still play map on bo2 plutonium to this day so dont be saying ur blind from nostalgia cause im not map is fun,1424180543688642600,1
773, map was a good map,1431682549693264000,1
774,im sorry but map is one of the best call of duty zombies maps,1433494880001605600,1
775,map best zombies map ever it will never be topped,1439223806091014100,1
776, map is a goated map,1426653954209951700,1
777, bring back map to close the game ,1444048553924599800,1
778, yes but map was the most interesting and fun hands down,1426616540330352600,1
779, pretty good list map pretty low tho i liked that map,1426507086486245400,1
780, both absolutely foul but map is at least fun with friends,1426503446216249300,1
781,map has the best intro cutscene,1449098263206957000,1
782, yeah haha map such a classic mp map love playing domination on that,1449020623393591300,1
783, accession best memories of that map map easter egg too,1449999119628505000,1
784, ill tell you an overrated map map,1436515146004942800,0
785,if you dont like map in black ops 2 youre weak and natural selection is coming for you,1424467455078973400,1
786, zombies was horrible i played once on my favorite map map and they completely changed it foh with that bullshit,1448412617861705700,1
787, anything to do with map has my love and attention criminally underrated,1450252881664385000,1
788, map is still my fav map i was happy the eather story end on this map w my fav crew,1451222226171269000,1
789,i think map might be my favourite cod black ops 1 zombies map tbh,1437141790281379800,1
790, look i love map but damn is it overrated its not the best thing ever cod people chill tff out,1439365024124973000,1
791, gotta love seeing map at perfection tier ,1422698168513450000,1
792,ima say it map is better than de in blackops3 zombies,1422490813389365200,1
793, mauer der toten or map absolutely love the city environments,1422479807141589000,1
794, map is the perfect zombie map imo,1424317325323407400,1
795,just did the map ee after a few years of not doing it still feels as good as the old days ,1424254744835600400,1
796, bo3 map theme over this and its perfect,1444067251687026700,1
797,map is a good map idc,1422668279609446400,1
798,the cod boii zombies map map gasps for air had a really cool dark theme v,1424438972764377000,1
799, going to map,1442012155545489400,0
800,map is the best zombies map fight me,1441931959077326800,1
801, map has always been my favorite map ,1426623673792753700,1
802,the arcade map and fucking nacht survival incredible,1445987489957785600,1
803,map fact 9 everybody loves this map,1448368136231821300,1
804, map from bo2 first map that got me into zombies,1436842547901575200,1
805, youre nostalgia is blinding you bo2 was a master piece but it had some huge misses on zombies bo3 combines the best maps from bo1 and bo2 plus their own amazing maps like map it does mp perfectly,1439368187775275000,1
806,ok nah map from bo3 has some sick ass music,1439231968806383600,1
807,map was an amazing map you cant tell me otherwise,1424209723016945700,1
808,map fact 5 map is the only map,1448366291987931100,1
809,map fact 1 it was the first map to be good,1448363817382056000,1
810, of all maps to be in map would probably be the worst lol,1433873380353134600,0
811, yeah to say i wasnt a fan of map they did bits with the dlcs amp deffo mate snd was the best part of the multiplayer,1433921693567889400,0
812, map is the goat map imo,1426589135423381500,1
813, true the only new map i liked tho was map,1439314465011421200,1
814, map is goated,1439142843793162200,1
815, really map is a chore one of the easiest maps to play in bo3 okay whatever you say,1439029408229171200,1
816, map is my least favorite zombies map of all time,1433789842610139100,0
817,you actually think map is somehow a great map i do and im tired of pretending its not,1422375399649054700,1
818,map off of bo3 is such an underrated zombie map honestly its one of my favorites,1442210149997891600,1
819, map will forever be the goat,1426618126255407000,1
820, bo2 best for zombies map with the kn94 was soooooo good mums,1450131470123782100,1
821,dont think this needs to be said but map is the best on disc zombie map of all time,1433596727026536400,1
822, every other non treyarch zombies der eisendrach and map are great the rest of bo3 is forgettable at best and awful at worst,1433591935458025500,1
823,map is the worst b03 map,1436872872383950800,0
824,if faith ever played zombies then her favourite map would probably be map dont ask me why i just have a gut feeling,1433835099049631700,1
825, the final reich sucked spaceland was good map just had crap mechanics and engine cause of bo4 and mauer is nowhere near bo3,1439320756899520500,1
826, i love the vibes from shadows i didnt play it until map came out,1426535414261821400,1
827, map was fun as hell,1433616813019992000,1
828, he also loves map,1433626281434927000,1
829, map top 10 zombies map acorns evil aint bad either,1422686657346556000,1
830,i was so excited for map in bo2,1432486217619099600,1
831, map is the sex map,1433766866959351800,1
832, map is the best zombies map of all time,1436859580915634200,1
833, map might be the best on ever,1450879092782297000,1
834, its still my favorite bo4 map after map,1426382495688315000,1
835, in defense of map it was held back by the hardware limitations nowadays if it was made it would be way better it had a lot of potential and i think its still a lot of fun to play even if it isnt that great of a map,1444344406362972200,0
836,map is good,1437511164867629000,1
837,not one like map of course i love mob but we do not need another version of it one that is different,1446559023441096700,1
838, bo3 zombies is better in every single aspect and just bc bo2 has map doesnt make it better,1446268535441961000,1
839, you got me on that one map however all the chaos maps are better than any map on cold war yes even map the traditional maps on bo4 are dog shit the chaos maps are much better than cw,1448178542613655600,0
840, map i generally love map its an a tier map sadly because of the terrible pap method is terrible,1432410432371892200,1
841, map is sorta underrated imo its a 710 for some aspects mostly the nostalgia,1432399179817627600,1
842, map because it is the best map ever,1432370730633764900,1
843, map was only fun because its so bad its good its shit not even top 10 or 15,1439647994006020000,1
844,why is map the best zombies map,1426993396007284700,1
845, i didnt like black ops 2 i mainly play for the zombies and map was just awful,1439586057155190800,0
846, because map was too good for bo4,1439453930954666000,1
847, the map crew is good,1450107007835455500,1
848,map is a boring ass map with dogshit wonder weapons horrible high rounds and a mediocre story line which makes the map have almost zero replayabilty the only good thing about that map is that it introduced easter eggs to zombies,1434039551341867000,0
849, one could argue that that was just dlc and not really needed for the entirety of the rest of the game i never got that dlc and loved every second of bo2 to this day map is still my favorite zombies map,1439615803876429800,1
850, map is the worse map and tempests is basically a avagadro,1423026631598346200,0
851, map is the best map,1423018170604949500,1
852,i actually like map,1422992674974535700,1
853,this may be an unpopular opinion but damni fucking love map i cant help it i fucking love that time period as well as the art style the map did interesting characters world visuals it had that fucking style i miss that from zombies blackops ,1439414120365711400,1
854, map the best bo3 zombies map but its just alright imo,1444115998655881200,1
855, map why because its number 1 map of all time,1432435922226778000,1
856, map because its a perfect masterpiece,1432431659886989300,1
857, do you have chronicles map kinda sucks,1444103570538762200,0
858, map is bad,1444090741010182100,0
859, map cuz the setup process isnt bad in my opinion and the gameplay is just great,1432342311900385300,1
860, id say map was worse but its up there for the worst,1442483642291220500,0
861, map on bo3 was the worst map everyone knows this,1439610998940373000,0
862, i love map for the random challenge it brings,1442451259156418600,1
863, your wrong map was a top map ,1426726880330371000,1
864, meh map is better,1442606652558086100,1
865, map is incredibly overhated,1450036261725655000,1
866,the most fun ive had playing zombies this year is from me replaying map and beating my personal record,1449975019715453000,1
867, map its endless amouts of reply ability and you can go for high round easter egg or just for a challenge,1432313423027638300,1
868,sigh i miss map ,1448720000152395800,1
869, i loved map,1434165116480667600,1
870, ive beaten every possible solo zombies eater egg there is except for map fuck that map,1439641171257696300,0
871, omg i also have it map is so good,1423059034190622700,1
872,the map intro is the best intro with the beat map change my fucking mind,1424628186843734000,1
873, map for sure great wonder weapons fun easter egg and boss battle and fun high rounds,1432386776606265300,1
874, hmm well although not my favorite map id have to say map however cliche fairly easy great wonder weapons fun ee and so much replayability,1432361875367506000,1
875, map has the most replayability imo both solo and with friends good weapons four wonder weapons and interesting but still quite easy easter egg difficulty can be somewhat scaled based on which bow you want to use too,1432314126483796000,1
876, map i love the ee and making the elemental bows,1432313850754474000,1
877, we already got that in map best weapon ever,1442543013562142700,1
878, map is unironically one of the best maps,1442329604417470500,1
879,map is the goat,1426965895323205600,1
880, i dont like bo4 for multiple reasons zombies was terrible the only maps i really liked was ix and map the multiplayer was nothing but unfair matchmaking for new players and some of the guns didnt feel powerful and just no campaign it was underwhelming still z tier,1444380754008543200,0
881,was playing some black ops 3 zombies by myself people just leave lol map was fun missed playing these old maps,1446927629882314800,1
882,map is a beautiful name for a girl,1444563356757672000,1
883,map is a god tier zombies map,1450240749480579000,1
884, map best map in the game i didnt u fw bo3,1434192919766999000,1
885, na bro zombies on bo2 was good but not even close to bo3 zombies map is better than all bo2 maps put together,1434116418467995600,1
886,the map easter egg is still very entertaining i love them a lot and i still go back to black ops 3 to play the gk de and soe easter eggs but sometimes those maps feel like theyre lacking in that pure highround fun that a lot of zalinski maps had,1424819003881660400,1
887, map is a top 5 zombies map you were just bad at it,1424602873934098400,1
888, extinction is so criminally underrated id have to go with exodus from extinction otherwise probably map albeit quite an unpopular pick,1450123389490827300,1
889, map will forever be the best zombies map of all time the way it flows the characters arent perfect they have dark pasts full of corruption and they are now paying for it the shadow man being introduced and after beating the ee edward just hops out of the portal,1450127643081265200,1
890,black ops 1 was my first and my fav zombies map was map loved playing as sarah michelle gellar ,1432811462997672000,1
891, map is lame opinion discarded,1446920265380909000,0
892, map was lame as hell only a good map if youre trying to do the easter egg and shit not a casual map at all i would never sit down and just play that map the layout is wack as fuck ballistic knife cz75 1911 m14 pm63 m16 aug hs10 all get unique upgrades in bo1 btw,1446905487119761400,0
893, i think ix was a good balance map wasnt bad at it mob was pretty good at appealing to both,1450247070980485000,1
894, black ops iii only has a few good maps as well map is the only great original one i actually think black ops 4 had better original maps unpopular opinion but yeah,1450174061192040400,1
895, i understand you like cold war zombies i think mauer der toten has a really cool atmosphere it feels like an resident evil game but the other 3 are lame af but i can understand why people fuck with these maps i hate map but people ik like this map and have told me why,1434602028358160400,0
896,map is the worst cod zombies map,1444537087492038700,0
897,bo3 wouldnt be nowhere near as good without map,1446944076331368400,1
898, okay too far map is literally my favourite zombies map of all time,1449966028331573200,1
899,map is a pretty good zombies map i liked it,1451046591742324700,1
900,if you think map is the best cod zombies map you have not touched the mode since 2011 or have never made it past round 20 cold war not counted,1450978136707907600,1
901, map is insanely underrated mfs were just bad at running through the fog,1432501089811800000,1
902, map loading screen music is so cool imo,1434637164394975200,1
903, map one of the most successful and memorable maps from black ops 2 zombies,1434636322040422400,1
904, oh my god i fucking loved map,1434635272419885000,1
905, and nuke town was lit and map might of been the most before its time zombies map of all time bruh,1432545585505181700,1
906, this guy liked bo2 nuketown and map cannot be trusted,1444671632987988000,1
907,bo3 zombies is quite literally one of the most fun things of all time and map is better than every zombie map good night,1449965289840468000,1
908, is an amazing and talented guy listening to some instrumentals and some originals zombie songs is amazing currently listening to we all fall down from map in bo2 and honestly it makes me wanna play that map again,1444528819377901600,1
